"Modified","CVE-2011-3986","CWE-79",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:pligg:pligg_cms:*:*:*:*:*:*:*:*" "cpe:2.3:a:pligg:pligg_cms:1.0.0:*:*:*:*:*:*:*" "cpe:2.3:a:pligg:pligg_cms:1.0.0:rc1:*:*:*:*:*:*" "cpe:2.3:a:pligg:pligg_cms:1.0.0:rc2:*:*:*:*:*:*" "cpe:2.3:a:pligg:pligg_cms:1.0.0:rc3:*:*:*:*:*:*" "cpe:2.3:a:pligg:pligg_cms:1.0.0:rc4:*:*:*:*:*:*" "cpe:2.3:a:pligg:pligg_cms:1.0.0:rc5:*:*:*:*:*:*" "cpe:2.3:a:pligg:pligg_cms:1.0.1:*:*:*:*:*:*:*" "cpe:2.3:a:pligg:pligg_cms:1.0.2:*:*:*:*:*:*:*" "cpe:2.3:a:pligg:pligg_cms:1.0.3:*:*:*:*:*:*:*" "cpe:2.3:a:pligg:pligg_cms:1.0.4:*:*:*:*:*:*:*" "cpe:2.3:a:pligg:pligg_cms:1.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:pligg:pligg_cms:1.1.3:*:*:*:*:*:*:*" "cpe:2.3:a:pligg:pligg_cms:1.1.4:*:*:*:*:*:*:*" "cpe:2.3:a:pligg:pligg_cms:9.5:*:*:*:*:*:*:*" "cpe:2.3:a:pligg:pligg_cms:9.9:*:*:*:*:*:*:*" "cpe:2.3:a:pligg:pligg_cms:9.9.0:*:*:*:*:*:*:*" "cpe:2.3:a:pligg:pligg_cms:9.9.0:beta:*:*:*:*:*:*" "cpe:2.3:a:pligg:pligg_cms:9.9.5:*:*:*:*:*:*:*" "cpe:2.3:a:pligg:pligg_cms:9.9.5:beta:*:*:*:*:*:*"
"Modified","CVE-2011-3987","CWE-399",,,,,,,,,,,,,"nvd@nist.gov",4.9,MEDIUM,"AV:L/AC:L/Au:N/C:N/I:N/A:C","cpe:2.3:a:daemon-tools:daemon_tools:*:*:lite:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.11.1:*:lite:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.11.2:*:lite:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.12.0:*:lite:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.12.1:*:lite:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.12.2:*:lite:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.12.3:*:lite:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.12.4:*:lite:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.30.0:*:lite:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.30.1:*:lite:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.30.2:*:lite:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.30.3:*:lite:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.30.4:*:lite:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.35.5:*:lite:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.35.6:*:lite:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.40.1:*:lite:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:*:*:pro_advanced:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0216:*:pro_advanced:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0217:*:pro_advanced:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0218:*:pro_advanced:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0219:*:pro_advanced:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0220:*:pro_advanced:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0221:*:pro_advanced:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0222:*:pro_advanced:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0223:*:pro_advanced:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0300:*:pro_advanced:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0301:*:pro_advanced:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0302:*:pro_advanced:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0303:*:pro_advanced:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0304:*:pro_advanced:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0305:*:pro_advanced:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0306:*:pro_advanced:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0307:*:pro_advanced:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0308:*:pro_advanced:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0309:*:pro_advanced:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.40.0311:*:pro_advanced:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.40.0312:*:pro_advanced:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:*:*:pro_standard:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0216:*:pro_standard:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0218:*:pro_standard:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0219:*:pro_standard:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0220:*:pro_standard:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0221:*:pro_standard:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0222:*:pro_standard:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0223:*:pro_standard:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0300:*:pro_standard:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0301:*:pro_standard:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0302:*:pro_standard:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0303:*:pro_standard:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0304:*:pro_standard:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0305:*:pro_standard:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0306:*:pro_standard:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0307:*:pro_standard:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0308:*:pro_standard:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.10.0309:*:pro_standard:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.40.0311:*:pro_standard:*:*:*:*:*" "cpe:2.3:a:daemon-tools:daemon_tools:4.40.0312:*:pro_standard:*:*:*:*:*"
"Modified","CVE-2011-3989","CWE-89",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:hiroyuki_oyama:dbd\\:\\:mysqlpp:*:*:*:*:*:*:*:*" "cpe:2.3:a:hiroyuki_oyama:dbd\\:\\:mysqlpp:0.01:*:*:*:*:*:*:*" "cpe:2.3:a:hiroyuki_oyama:dbd\\:\\:mysqlpp:0.02:*:*:*:*:*:*:*" "cpe:2.3:a:hiroyuki_oyama:dbd\\:\\:mysqlpp:0.03:*:*:*:*:*:*:*"
"Modified","CVE-2011-3991","NVD-CWE-Other",,,,,,,,,,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:a:ffftp:ffftp:*:a:*:*:*:*:*:*" "cpe:2.3:a:ffftp:ffftp:1.98:*:*:*:*:*:*:*"
"Modified","CVE-2011-3992","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",10,CRITICAL,"AV:N/AC:L/Au:N/C:C/I:C/A:C","cpe:2.3:h:dlink:des-3800:*:*:*:*:*:*:*:*" "cpe:2.3:o:dlink:des-3800_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:o:dlink:des-3800_firmware:4.00:*:*:*:*:*:*:*" "cpe:2.3:h:dlink:dwl-2100ap:*:*:*:*:*:*:*:*" "cpe:2.3:a:dlink:dwl-2100ap_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:h:dlink:dwl-3200ap:*:*:*:*:*:*:*:*" "cpe:2.3:a:dlink:dwl-3200ap_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:a:dlink:dwl-3200ap_firmware:2.40:*:*:*:*:*:*:*"
"Modified","CVE-2011-3993","CWE-264",,,,,,,,,,,,,"nvd@nist.gov",5.5,MEDIUM,"AV:N/AC:L/Au:S/C:N/I:P/A:P","cpe:2.3:a:skyarc:autotagging:*:*:*:*:*:*:*:*" "cpe:2.3:a:skyarc:duplicateentry:*:*:*:*:*:*:*:*" "cpe:2.3:a:skyarc:mailpack:*:*:*:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:*:*:*:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.2:*:*:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.21:*:*:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.22:*:*:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.23:*:*:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.24:*:*:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.24:*:enterprise:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.24:*:smart:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.25:*:*:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.25:*:enterprise:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.25:*:smart:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.251:*:enterprise:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.251:*:smart:*:*:*:*:*" "cpe:2.3:a:skyarc:multifileuploader:*:*:*:*:*:*:*:*"
"Modified","CVE-2011-3994","CWE-352",,,,,,,,,,,,,"nvd@nist.gov",6.8,MEDIUM,"AV:N/AC:M/Au:N/C:P/I:P/A:P","cpe:2.3:a:skyarc:autotagging:*:*:*:*:*:*:*:*" "cpe:2.3:a:skyarc:duplicateentry:*:*:*:*:*:*:*:*" "cpe:2.3:a:skyarc:mailpack:*:*:*:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:*:*:*:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.2:*:*:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.21:*:*:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.22:*:*:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.23:*:*:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.24:*:*:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.24:*:enterprise:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.24:*:smart:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.25:*:*:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.25:*:enterprise:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.25:*:smart:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.251:*:enterprise:*:*:*:*:*" "cpe:2.3:a:skyarc:mtcms:5.251:*:smart:*:*:*:*:*" "cpe:2.3:a:skyarc:multifileuploader:*:*:*:*:*:*:*:*"
"Modified","CVE-2011-3995","NVD-CWE-noinfo",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:tasofro:touhou-hisouten:*:*:*:*:*:*:*:*" "cpe:2.3:a:tasofro:touhou-hisouten:1.01:*:*:*:*:*:*:*" "cpe:2.3:a:tasofro:touhou-hisouten:1.02:*:*:*:*:*:*:*" "cpe:2.3:a:tasofro:touhou-hisouten:1.03:*:*:*:*:*:*:*" "cpe:2.3:a:tasofro:touhou-hisouten:1.04:*:*:*:*:*:*:*"
"Modified","CVE-2011-3996","CWE-399",,,,,,,,,,,,,"nvd@nist.gov",5,MEDIUM,"AV:N/AC:L/Au:N/C:N/I:N/A:P","cpe:2.3:a:controlsystemworks:csworks:*:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.0.601.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.0.612.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.0.623.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.0.720.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.0.801.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.0.813.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.0.901.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.0.3540.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.0.3560.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.0.3580.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.1.3600.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.1.3674.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.1.3700.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.2.3730.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.2.3800.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.4.3820.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.4.3830.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.4.3850.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.4.3860.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.4.3880.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.4.3900.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.4.4000.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.7.4050.0:*:*:*:*:*:*:*" "cpe:2.3:a:controlsystemworks:csworks:1.7.5000.0:*:*:*:*:*:*:*"
"Modified","CVE-2011-3997","CWE-287",,,,,,,,,,,,,"nvd@nist.gov",7.5,HIGH,"AV:N/AC:L/Au:N/C:P/I:P/A:P","cpe:2.3:a:opengear:opengear_console_server_firmware:*:*:*:*:*:*:*:*" "cpe:2.3:a:opengear:opengear_console_server_firmware:2.0.4:*:*:*:*:*:*:*" "cpe:2.3:a:opengear:opengear_console_server_firmware:2.0.4u1:*:*:*:*:*:*:*" "cpe:2.3:a:opengear:opengear_console_server_firmware:2.0.6:*:*:*:*:*:*:*" "cpe:2.3:a:opengear:opengear_console_server_firmware:2.0.8:*:*:*:*:*:*:*" "cpe:2.3:a:opengear:opengear_console_server_firmware:2.0.9:*:*:*:*:*:*:*" "cpe:2.3:a:opengear:opengear_console_server_firmware:2.1.0:*:*:*:*:*:*:*" "cpe:2.3:a:opengear:opengear_console_server_firmware:2.1.0u1:*:*:*:*:*:*:*" "cpe:2.3:h:opengear:acm5000_console_server:*:*:*:*:*:*:*:*" "cpe:2.3:h:opengear:cm4000_console_server:*:*:*:*:*:*:*:*" "cpe:2.3:h:opengear:im4004-5_console_server:*:*:*:*:*:*:*:*" "cpe:2.3:h:opengear:im4200_console_server:*:*:*:*:*:*:*:*" "cpe:2.3:h:opengear:img4000_console_server:*:*:*:*:*:*:*:*" "cpe:2.3:h:opengear:kcs6000_rackside_console_server:*:*:*:*:*:*:*:*"
"Modified","CVE-2011-3998","CWE-79",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:apple:webobjects:*:*:*:*:*:*:*:*" "cpe:2.3:a:apple:webobjects:3.1:*:*:*:*:*:*:*" "cpe:2.3:a:apple:webobjects:3.5:*:*:*:*:*:*:*" "cpe:2.3:a:apple:webobjects:4.0:*:*:*:*:*:*:*" "cpe:2.3:a:apple:webobjects:4.5:*:*:*:*:*:*:*" "cpe:2.3:a:apple:webobjects:5.0:*:*:*:*:*:*:*" "cpe:2.3:a:apple:webobjects:5.1:*:*:*:*:*:*:*"
"Modified","CVE-2011-3999","CWE-79",,,,,,,,,,,,,"nvd@nist.gov",4.3,MEDIUM,"AV:N/AC:M/Au:N/C:N/I:P/A:N","cpe:2.3:a:ibc.co.jp:iwate_portal_bar:-:*:*:*:*:*:*:*"
"Modified","CVE-2011-4000","CWE-119",,,,,,,,,,,,,"nvd@nist.gov",9.3,CRITICAL,"AV:N/AC:M/Au:N/C:C/I:C/A:C","cpe:2.3:a:nara_institute_of_science_and_technology:chasen:2.4.0:*:*:*:*:*:*:*" "cpe:2.3:a:nara_institute_of_science_and_technology:chasen:2.4.1:*:*:*:*:*:*:*" "cpe:2.3:a:nara_institute_of_science_and_technology:chasen:2.4.2:*:*:*:*:*:*:*" "cpe:2.3:a:nara_institute_of_science_and_technology:chasen:2.4.3:*:*:*:*:*:*:*" "cpe:2.3:a:nara_institute_of_science_and_technology:chasen:2.4.4:*:*:*:*:*:*:*"
